NU_ANO_CENSO;NO_REGIAO;CO_REGIAO;NO_UF;SG_UF;CO_UF;NO_MUNICIPIO;CO_MUNICIPIO;NO_REGIAO_GEOG_INTERM;CO_REGIAO_GEOG_INTERM;NO_REGIAO_GEOG_IMED;CO_REGIAO_GEOG_IMED;NO_DISTRITO;CO_DISTRITO;NO_SUBDISTRITO;CO_SUBDISTRITO;NO_ENTIDADE;CO_ENTIDADE;CO_REDE;TP_DEPENDENCIA;TP_CATEGORIA_ESCOLA_PRIVADA;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_PODER_PUBLICO_PARCERIA;TP_PODER_PUBLICO_PARCERIA;QT_MAT_BAS;QT_MAT_INF;QT_MAT_INF_CRE;QT_MAT_INF_PRE;QT_MAT_FUND;QT_MAT_FUND_AI;QT_MAT_FUND_AI_1;QT_MAT_FUND_AI_2;QT_MAT_FUND_AI_3;QT_MAT_FUND_AI_4;QT_MAT_FUND_AI_5;QT_MAT_FUND_AF;QT_MAT_FUND_AF_6;QT_MAT_FUND_AF_7;QT_MAT_FUND_AF_8;QT_MAT_FUND_AF_9;QT_MAT_MED;QT_MAT_MED_1;QT_MAT_MED_2;QT_MAT_MED_3;QT_MAT_MED_4;QT_MAT_MED_NS;QT_MAT_MED_PROP;QT_MAT_MED_PROP_1;QT_MAT_MED_PROP_2;QT_MAT_MED_PROP_3;QT_MAT_MED_PROP_4;QT_MAT_MED_PROP_NS;QT_MAT_MED_IFTP_CT;QT_MAT_MED_IFTP_CT_MT;QT_MAT_MED_IFTP_CT_OTME;QT_MAT_MED_IFTP_CT_OE;QT_MAT_MED_IFTP_CT_1;QT_MAT_MED_IFTP_CT_2;QT_MAT_MED_IFTP_CT_3;QT_MAT_MED_IFTP_CT_4;QT_MAT_MED_IFTP_CT_NS;QT_MAT_MED_IFTP_QP;QT_MAT_MED_IFTP_QP_MT;QT_MAT_MED_IFTP_QP_OTME;QT_MAT_MED_IFTP_QP_OE;QT_MAT_MED_IFTP_QP_1;QT_MAT_MED_IFTP_QP_2;QT_MAT_MED_IFTP_QP_3;QT_MAT_MED_IFTP_QP_4;QT_MAT_MED_IFTP_QP_NS;QT_MAT_MED_NM;QT_MAT_MED_NM_1;QT_MAT_MED_NM_2;QT_MAT_MED_NM_3;QT_MAT_MED_NM_4;QT_MAT_MED_IFA;QT_MAT_MED_IFA_LING;QT_MAT_MED_IFA_LING_MT;QT_MAT_MED_IFA_LING_OTME;QT_MAT_MED_IFA_LING_OE;QT_MAT_MED_IFA_MATE;QT_MAT_MED_IFA_MATE_MT;QT_MAT_MED_IFA_MATE_OTME;QT_MAT_MED_IFA_MATE_OE;QT_MAT_MED_IFA_CIENC;QT_MAT_MED_IFA_CIENC_MT;QT_MAT_MED_IFA_CIENC_OTME;QT_MAT_MED_IFA_CIENC_OE;QT_MAT_MED_IFA_HUMA;QT_MAT_MED_IFA_HUMA_MT;QT_MAT_MED_IFA_HUMA_OTME;QT_MAT_MED_IFA_HUMA_OE;QT_MAT_PROF;QT_MAT_PROF_TEC;QT_MAT_PROF_TEC_CONC;QT_MAT_PROF_TEC_SUBS;QT_MAT_PROF_TEC_IFTP_CT;QT_MAT_PROF_NAO_TEC;QT_MAT_PROF_IFTP_QP;QT_MAT_PROF_FIC_CONC;QT_MAT_EJA;QT_MAT_EJA_FUND;QT_MAT_EJA_FUND_NPROF;QT_MAT_EJA_FUND_AI;QT_MAT_EJA_FUND_AF;QT_MAT_EJA_FUND_FIC;QT_MAT_EJA_MED;QT_MAT_EJA_MED_NPROF;QT_MAT_EJA_MED_FIC;QT_MAT_EJA_MED_TEC;QT_MAT_ESP;QT_MAT_ESP_INF;QT_MAT_ESP_INF_CRE;QT_MAT_ESP_INF_PRE;QT_MAT_ESP_FUND;QT_MAT_ESP_FUND_AI;QT_MAT_ESP_FUND_AF;QT_MAT_ESP_MED;QT_MAT_ESP_PROF;QT_MAT_ESP_PROF_TEC;QT_MAT_ESP_EJA;QT_MAT_ESP_EJA_FUND;QT_MAT_ESP_EJA_MED;QT_MAT_ESP_CC;QT_MAT_ESP_CC_INF;QT_MAT_ESP_CC_INF_CRE;QT_MAT_ESP_CC_INF_PRE;QT_MAT_ESP_CC_FUND;QT_MAT_ESP_CC_FUND_AI;QT_MAT_ESP_CC_FUND_AF;QT_MAT_ESP_CC_MED;QT_MAT_ESP_CC_PROF;QT_MAT_ESP_CC_PROF_TEC;QT_MAT_ESP_CC_EJA;QT_MAT_ESP_CC_EJA_FUND;QT_MAT_ESP_CC_EJA_MED;QT_MAT_ESP_CE;QT_MAT_ESP_CE_INF;QT_MAT_ESP_CE_INF_CRE;QT_MAT_ESP_CE_INF_PRE;QT_MAT_ESP_CE_FUND;QT_MAT_ESP_CE_FUND_AI;QT_MAT_ESP_CE_FUND_AF;QT_MAT_ESP_CE_MED;QT_MAT_ESP_CE_PROF;QT_MAT_ESP_CE_PROF_TEC;QT_MAT_ESP_CE_EJA;QT_MAT_ESP_CE_EJA_FUND;QT_MAT_ESP_CE_EJA_MED;QT_MAT_BAS_FEM;QT_MAT_BAS_MASC;QT_MAT_BAS_ND;QT_MAT_BAS_BRANCA;QT_MAT_BAS_PRETA;QT_MAT_BAS_PARDA;QT_MAT_BAS_AMARELA;QT_MAT_BAS_INDIGENA;QT_MAT_BAS_0_3;QT_MAT_BAS_4_5;QT_MAT_BAS_6_10;QT_MAT_BAS_11_14;QT_MAT_BAS_15_17;QT_MAT_BAS_18_MAIS;QT_MAT_BAS_0_3_REF_31_03;QT_MAT_BAS_4_5_REF_31_03;QT_MAT_BAS_6_10_REF_31_03;QT_MAT_BAS_11_14_REF_31_03;QT_MAT_BAS_15_17_REF_31_03;QT_MAT_BAS_18_MAIS_REF_31_03;QT_MAT_BAS_D;QT_MAT_BAS_DM;QT_MAT_BAS_DV;QT_MAT_BAS_N;QT_MAT_BAS_EAD;QT_MAT_INF_CRE_D;QT_MAT_INF_CRE_DM;QT_MAT_INF_CRE_DV;QT_MAT_INF_CRE_N;QT_MAT_INF_PRE_D;QT_MAT_INF_PRE_DM;QT_MAT_INF_PRE_DV;QT_MAT_INF_PRE_N;QT_MAT_FUND_D;QT_MAT_FUND_DM;QT_MAT_FUND_DV;QT_MAT_FUND_N;QT_MAT_FUND_AI_D;QT_MAT_FUND_AI_DM;QT_MAT_FUND_AI_DV;QT_MAT_FUND_AI_N;QT_MAT_FUND_AF_D;QT_MAT_FUND_AF_DM;QT_MAT_FUND_AF_DV;QT_MAT_FUND_AF_N;QT_MAT_MED_D;QT_MAT_MED_DM;QT_MAT_MED_DV;QT_MAT_MED_N;QT_MAT_MED_EAD;QT_MAT_PROF_D;QT_MAT_PROF_DM;QT_MAT_PROF_DV;QT_MAT_PROF_N;QT_MAT_PROF_EAD;QT_MAT_PROF_TEC_D;QT_MAT_PROF_TEC_DM;QT_MAT_PROF_TEC_DV;QT_MAT_PROF_TEC_N;QT_MAT_PROF_TEC_EAD;QT_MAT_EJA_D;QT_MAT_EJA_DM;QT_MAT_EJA_DV;QT_MAT_EJA_N;QT_MAT_EJA_EAD;QT_MAT_EJA_FUND_D;QT_MAT_EJA_FUND_DM;QT_MAT_EJA_FUND_DV;QT_MAT_EJA_FUND_N;QT_MAT_EJA_FUND_EAD;QT_MAT_EJA_MED_D;QT_MAT_EJA_MED_DM;QT_MAT_EJA_MED_DV;QT_MAT_EJA_MED_N;QT_MAT_EJA_MED_EAD;QT_MAT_ESP_D;QT_MAT_ESP_DM;QT_MAT_ESP_DV;QT_MAT_ESP_N;QT_MAT_ESP_EAD;QT_MAT_ESP_CC_D;QT_MAT_ESP_CC_DM;QT_MAT_ESP_CC_DV;QT_MAT_ESP_CC_N;QT_MAT_ESP_CC_EAD;QT_MAT_ESP_CE_D;QT_MAT_ESP_CE_DM;QT_MAT_ESP_CE_DV;QT_MAT_ESP_CE_N;QT_MAT_ESP_CE_EAD;QT_MAT_BAS_INT;QT_MAT_INF_INT;QT_MAT_INF_CRE_INT;QT_MAT_INF_PRE_INT;QT_MAT_FUND_INT;QT_MAT_FUND_AI_INT;QT_MAT_FUND_AF_INT;QT_MAT_MED_INT;QT_MAT_PROF_INT;QT_MAT_PROF_TEC_INT;QT_MAT_EJA_INT;QT_MAT_EJA_FUND_INT;QT_MAT_EJA_MED_INT;QT_MAT_ESP_INT;QT_MAT_ESP_CC_INT;QT_MAT_ESP_CE_INT;QT_MAT_BAS_LIBRAS;QT_MAT_ZR_URB;QT_MAT_ZR_RUR;QT_MAT_ZR_NA;QT_TRANSP_PUBLICO;QT_TRANSP_RESP_EST;QT_TRANSP_RESP_MUN
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;POLITECNICA DE CUBATAO CIEN ESCOLA;35250961;2;4;1;1;0;0;;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;240;197;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;31;76;73;5;86;0;0;0;0;0;0;13;227;0;0;0;0;15;225;63;50;13;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;50;13;177;0;63;50;13;177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;237;3;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;IVANILDO REBOUCAS DA SILVA ESCOLA TECNICA DE MUSICA E DANCA;35257000;1;3;;1;0;0;;417;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;417;417;81;336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;12;12;0;0;0;12;0;0;0;0;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;202;182;164;8;62;1;0;0;0;0;0;80;337;0;0;0;3;86;328;150;0;150;267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;150;267;0;150;0;150;267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;4;0;8;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;410;7;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;USINA HENRY BORDEN UNIDADE MUNICIPAL DE ENSINO;35273922;1;3;;1;0;0;;224;0;0;0;224;120;0;18;15;34;53;104;31;25;26;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;15;6;9;0;0;0;0;0;0;15;0;0;0;15;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;121;34;82;6;101;1;0;0;0;106;109;9;0;0;0;115;105;4;0;224;118;106;0;0;0;0;0;0;0;0;0;0;224;118;106;0;120;14;106;0;104;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;10;5;0;0;15;10;5;0;0;0;0;0;0;0;170;0;0;0;170;66;104;0;0;0;0;0;0;14;14;0;0;223;1;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ABC MASTER ESCOLA DE ENSINO FUNDAMENTAL;35286138;2;4;1;1;0;0;;301;0;0;0;230;75;0;18;13;19;25;155;39;32;42;42;71;16;30;25;0;0;71;16;30;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;71;71;0;0;0;0;0;0;71;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;0;3;0;0;0;0;0;0;3;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;167;34;139;15;81;32;0;0;0;76;152;71;2;0;0;80;150;71;0;301;215;86;0;0;0;0;0;0;0;0;0;0;230;144;86;0;75;0;75;0;155;144;11;0;71;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296;5;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;LUIZA CORTEZ DA SILVA UNIDADE MUNICIPAL DE ENSINO;35286761;1;3;;1;0;0;;160;160;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;0;0;0;0;0;0;0;0;0;0;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;76;22;68;16;54;0;0;151;9;0;0;0;0;159;1;0;0;0;0;160;62;98;0;0;160;62;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;4;0;0;5;1;4;0;0;0;0;0;0;0;12;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;INTEGRADO EVOLUCAO COLEGIO;35287027;2;4;1;1;0;0;;267;77;38;39;175;96;0;32;23;23;18;79;22;18;21;18;15;0;7;8;0;0;15;0;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;15;15;0;0;0;0;0;0;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;3;3;0;1;0;0;0;0;0;4;0;0;0;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;126;57;140;22;45;3;0;33;43;96;80;14;1;38;39;99;76;14;1;267;103;164;0;0;38;9;29;0;39;0;39;0;175;79;96;0;96;0;96;0;79;79;0;0;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;3;0;0;4;1;3;0;0;0;0;0;0;0;2;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;267;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;MARIA ROSA DA CRUZ MALTEZ DA GUARDA UME;35290786;1;3;;1;0;0;;96;96;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;50;25;40;3;28;0;0;92;4;0;0;0;0;96;0;0;0;0;0;96;2;94;0;0;96;2;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;3;0;3;0;0;0;0;0;0;0;93;93;93;0;0;0;0;0;0;0;0;0;0;3;3;0;0;95;1;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;CELITA TERTULIANO SAMPAIO REIS PROFA UME;35290798;1;3;;1;0;0;;93;93;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;0;0;0;0;0;0;0;0;0;0;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;56;12;35;6;39;1;0;88;5;0;0;0;0;93;0;0;0;0;0;93;20;73;0;0;93;20;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;3;0;0;5;2;3;0;0;0;0;0;0;0;39;39;39;0;0;0;0;0;0;0;0;0;0;2;2;0;0;93;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ABC ESCOLA DE EDUCACAO INFANTIL;35295197;2;4;1;1;0;0;;126;126;49;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;67;11;60;7;29;19;0;46;71;9;0;0;0;48;78;0;0;0;0;126;16;110;0;0;49;0;49;0;77;16;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;1;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;DOMINGOS PUCCIARIELLO VEREADOR UNIDADE MUNICIPAL DE ENSINO;35301401;1;3;;1;0;0;;122;122;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;0;0;0;0;0;0;0;0;0;0;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;53;20;64;2;35;1;0;114;8;0;0;0;0;122;0;0;0;0;0;122;24;98;0;0;122;24;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;5;0;0;6;1;5;0;0;0;0;0;0;0;67;67;67;0;0;0;0;0;0;0;0;0;0;2;2;0;0;121;1;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;UNIDADE DE ENSINO OBJETIVO CUBATAO;35331041;2;4;1;1;0;0;;237;39;19;20;198;97;12;19;19;27;20;101;29;14;24;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;3;1;0;0;0;0;0;0;4;0;0;0;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;119;49;111;4;64;8;1;16;21;95;102;3;0;19;20;98;100;0;0;237;106;131;0;0;19;0;19;0;20;0;20;0;198;106;92;0;97;5;92;0;101;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;0;4;2;2;0;0;0;0;0;0;0;17;0;0;0;17;14;3;0;0;0;0;0;0;0;0;0;0;231;6;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;MARIA ALBERTINA PINHEIRO SILVA MESQUITA NENE NEM;35368945;1;3;;1;0;0;;245;0;0;0;245;245;52;29;61;73;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;10;10;0;0;0;0;0;0;0;10;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;115;39;118;10;77;1;0;0;0;237;8;0;0;0;0;241;4;0;0;245;0;245;0;0;0;0;0;0;0;0;0;0;245;0;245;0;245;0;245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;0;10;0;10;0;0;0;0;0;0;0;245;0;0;0;245;245;0;0;0;0;0;0;0;10;10;0;0;245;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;ETEC DE CUBATAO;35390896;1;2;;1;0;0;;824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;496;195;188;113;0;0;0;0;0;0;0;0;496;496;0;0;195;188;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;824;824;76;251;1;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;16;22;22;0;0;0;22;0;0;0;0;0;0;16;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;466;358;175;398;17;230;4;0;0;0;0;3;543;278;0;0;0;12;560;252;497;345;152;327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;496;344;152;0;0;497;345;152;327;0;497;345;152;327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;10;6;6;0;16;10;6;6;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;812;12;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;PASSOS MAGICOS EDUCACAO INFANTIL;35402898;2;4;1;1;0;0;;7;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;2;4;1;0;0;0;5;2;0;0;0;0;5;2;0;0;0;0;7;7;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;NOVOS TEMPOS NOVO MUNDO ESCOLA DE EDUCACAO INFANTIL;35432957;2;4;2;1;0;1;1;104;104;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;55;54;25;4;20;1;0;100;4;0;0;0;0;104;0;0;0;0;0;104;73;31;0;0;104;73;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;2;2;0;0;0;0;0;0;0;0;52;52;52;0;0;0;0;0;0;0;0;0;0;1;1;0;0;104;0;0;0;0;0
2025;Sudeste;3;São Paulo;SP;35;Cubatão;3513504;São Paulo;3501;Santos;350002;Cubatão;351350405;;;MARIA LIBERATA VO BIA UNIDADE MUNICIPAL DE EDUCACAO;35440700;1;3;;1;0;0;;50;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;27;22;14;3;10;0;1;50;0;0;0;0;0;50;0;0;0;0;0;50;12;38;0;0;50;12;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0
